,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,sex,capital-gain,capital-loss,hours-per-week,country,salary
4125,48,1,14473,1,8,0,13,0,1,0,0,19,38,0
4126,39,5,14536,1,8,0,3,0,1,0,0,44,38,0
4127,22,5,6089,2,14,0,9,0,1,108,0,59,38,1
4128,6,3,12972,4,12,2,9,3,0,0,0,39,38,0
4129,3,3,11686,4,9,2,7,1,0,0,0,19,38,0
4130,7,3,15595,3,2,2,2,4,1,0,0,39,7,0
4131,24,3,14524,4,9,0,3,0,1,0,46,49,38,1
4132,23,4,968,4,9,0,4,0,1,0,0,49,38,0
4133,38,3,7526,1,8,0,2,0,1,0,0,49,38,1
4134,21,3,17432,1,8,1,0,4,0,0,0,47,38,0
4135,6,3,12227,1,8,2,0,4,0,0,0,39,38,0
4136,27,3,2613,4,12,0,3,0,1,0,0,49,38,0
4137,28,3,5602,4,9,0,2,0,1,0,46,39,38,1
4138,3,5,11171,4,9,2,0,3,0,0,0,11,10,0
4139,12,3,13305,1,8,2,7,3,1,0,0,39,38,0
4140,26,6,6002,1,8,0,10,0,1,0,0,39,38,0
4141,13,3,14387,3,7,1,6,1,1,0,0,39,38,0
4142,11,6,6,4,9,2,0,1,0,0,0,37,38,0
4143,14,3,14609,1,8,0,3,0,1,0,0,39,38,1
4144,35,3,5047,1,8,1,2,4,0,0,0,39,38,0
4145,19,3,3549,4,12,0,9,5,0,0,0,49,19,1
4146,21,3,10231,1,8,0,2,0,1,0,0,44,38,0
4147,49,8,18227,4,9,0,9,0,1,0,0,39,38,0
4148,46,5,5378,4,10,0,4,0,1,0,0,39,38,0
4149,4,3,15515,4,9,2,7,3,1,0,0,34,38,0
4150,16,6,7799,1,8,1,0,1,1,0,0,39,38,0
4151,29,6,4412,4,9,1,9,4,0,15,0,49,38,0
4152,3,8,9908,4,9,2,9,3,1,0,0,19,38,0
4153,30,4,10062,4,12,2,11,1,1,53,0,59,38,0
4154,16,3,7304,0,15,0,9,0,1,0,0,54,38,1
4155,49,8,4449,3,3,2,9,2,1,0,0,29,38,0
4156,3,3,1727,4,9,2,0,3,0,0,0,29,38,0
4157,11,3,7972,1,8,1,5,1,1,0,0,39,38,0
4158,29,3,11694,1,8,1,8,4,0,0,0,27,6,0
4159,8,3,18457,4,9,0,11,0,1,0,0,44,38,0
4160,20,3,12201,1,8,0,2,3,1,51,0,39,38,0
4161,14,5,14826,3,4,0,2,0,1,0,0,59,38,0
4162,32,3,8324,1,8,0,2,0,1,0,0,39,38,0
4163,5,6,69,4,9,0,12,4,1,0,0,19,38,0
4164,35,3,20315,4,10,0,7,5,0,0,0,19,38,1
4165,12,3,21073,4,11,0,3,5,0,0,0,49,38,0
4166,1,3,1158,3,6,2,7,3,0,0,0,19,38,0
4167,14,1,3280,4,9,0,3,0,1,0,0,34,38,0
4168,6,3,6012,4,9,2,7,1,0,0,0,34,39,0
4169,10,8,6312,4,10,0,9,5,0,0,0,39,38,1
4170,37,5,4259,3,5,0,11,0,1,0,0,64,38,0
4171,33,1,9351,1,8,1,7,4,0,0,0,48,5,0
4172,29,3,18988,2,13,0,12,0,1,0,47,39,38,1
4173,7,3,5772,4,12,2,4,3,0,0,0,39,38,0
4174,0,8,5103,3,6,2,9,3,0,0,0,17,38,0
4175,32,4,17891,1,8,1,7,1,1,0,0,44,38,0
4176,37,1,6832,1,8,0,2,0,1,0,0,39,38,1
4177,24,3,3003,4,12,0,3,0,1,0,47,59,38,1
4178,32,3,9106,1,8,0,0,0,1,0,0,39,38,0
4179,19,1,19671,4,12,2,9,1,0,0,0,34,38,0
4180,6,3,19654,1,8,2,13,3,1,0,0,39,13,0
4181,46,3,8092,4,9,1,7,1,0,0,0,39,38,0
4182,50,3,17839,1,8,0,11,0,1,0,0,39,1,1
4183,6,3,10752,1,8,2,2,1,1,0,0,39,38,0
4184,5,3,15907,4,12,2,9,3,1,0,0,39,38,0
4185,49,3,4061,4,10,0,0,0,1,0,0,29,38,0
4186,8,3,16646,3,6,0,2,0,1,0,0,49,38,0
4187,13,3,3759,4,9,1,6,4,0,0,0,19,38,0
4188,18,3,9924,1,8,0,13,0,1,43,0,39,38,0
4189,50,5,7120,3,3,0,3,0,1,0,0,39,38,0
4190,13,3,19050,3,7,2,2,1,1,0,0,39,38,0
4191,9,3,2646,4,9,2,6,1,0,0,0,37,38,0
4192,17,3,16674,1,8,0,6,0,1,0,0,39,38,0
4193,4,3,20141,4,9,2,11,3,1,0,0,39,38,0
4194,1,3,6261,3,7,2,2,3,1,0,0,9,38,0
4195,4,3,21110,1,8,2,2,1,1,0,0,39,38,0
4196,59,4,5648,3,4,0,9,0,1,0,0,39,38,0
4197,34,0,1296,4,9,0,10,0,1,0,0,68,38,0
4198,9,3,15012,1,8,0,6,5,0,0,0,55,38,0
4199,1,3,6150,3,7,2,7,1,0,0,0,24,38,0
4200,1,8,20548,3,6,2,9,3,1,0,0,39,38,0
4201,17,3,5544,4,10,0,6,0,1,0,32,49,38,0
4202,42,3,12079,1,8,1,3,1,0,0,0,39,38,0
4203,38,3,8783,4,12,1,3,1,1,105,0,44,38,1
4204,16,5,8154,4,9,2,4,1,1,0,0,69,38,0
4205,8,3,2522,1,8,2,7,3,0,0,0,9,38,0
4206,31,3,4500,1,8,1,6,1,0,0,0,9,38,0
4207,47,3,18889,4,12,1,11,1,0,0,0,4,38,0
4208,30,1,8122,2,13,2,9,1,0,0,0,44,38,1
4209,9,3,4170,4,9,2,12,3,0,0,0,39,38,0
4210,19,3,2110,4,11,0,9,0,1,0,0,47,38,1
4211,4,3,15878,1,8,0,4,0,1,0,0,39,38,0
4212,37,8,11305,3,3,2,9,1,0,0,0,24,38,0
4213,13,3,1936,1,8,2,6,3,1,0,0,43,38,0
4214,24,5,11665,1,8,1,2,1,1,0,0,39,38,0
4215,36,8,8381,2,13,2,9,1,0,97,0,34,38,1
4216,17,3,2067,4,9,2,11,2,1,0,0,29,38,0
4217,3,8,18474,4,9,2,9,3,0,0,0,34,38,0
4218,7,3,17513,3,5,2,11,1,1,0,0,48,7,0
4219,9,3,5484,4,12,2,9,1,0,0,0,19,38,0
4220,8,3,9540,1,8,2,0,1,0,0,0,47,38,0
4221,18,3,9388,4,9,1,11,4,0,0,0,35,38,0
4222,24,3,6009,4,9,1,2,1,1,0,0,39,38,1
4223,16,3,7409,3,6,2,2,3,1,0,0,39,38,0
4224,1,3,7910,4,9,2,7,3,0,0,0,24,38,0
4225,10,4,15269,1,8,1,0,1,1,0,0,37,38,0
4226,15,3,8053,1,8,1,7,4,0,0,0,34,38,0
4227,34,1,3163,1,8,2,7,1,1,0,0,39,38,0
4228,21,3,3602,4,10,1,0,4,0,0,0,39,38,0
4229,24,1,2208,4,9,0,13,5,0,0,0,24,38,0
4230,9,3,10729,4,9,0,2,0,1,42,0,39,38,0
4231,21,5,1703,4,10,1,3,4,1,0,0,34,38,0
4232,37,3,9926,3,4,0,3,0,1,0,0,44,38,1
4233,13,3,2210,4,12,2,9,1,0,0,0,59,27,0
4234,14,3,2518,4,9,1,3,4,0,0,0,29,38,0
4235,9,6,288,4,12,2,9,1,1,0,0,39,38,0
4236,58,5,15162,0,15,0,9,0,1,75,0,2,38,0
4237,12,3,15529,2,13,2,13,3,1,0,0,39,38,0
4238,44,3,12232,1,8,0,3,0,1,0,0,49,38,1
4239,7,3,5294,4,9,1,11,4,0,0,0,44,38,0
4240,5,8,3153,3,7,2,9,1,1,0,0,29,38,0
4241,17,3,21130,4,11,2,9,1,1,0,0,39,38,0
4242,25,3,16805,4,9,1,2,3,1,0,0,39,38,0
4243,7,3,16799,3,6,2,2,1,1,0,0,39,38,0
4244,25,5,10924,4,11,0,11,0,1,0,0,39,38,0
4245,10,0,21194,1,8,2,2,1,1,0,51,39,38,0
4246,22,1,4974,4,12,0,9,5,0,0,0,49,38,1
4247,3,3,6910,1,8,2,5,3,1,0,0,39,38,0
4248,34,3,18302,3,6,2,7,1,0,0,0,39,38,0
4249,51,3,16354,4,12,0,11,0,1,0,0,29,38,0
4250,11,0,14027,1,8,2,6,3,1,0,0,47,38,0
4251,26,3,15853,1,8,1,12,1,0,0,0,39,38,0
4252,18,3,9340,4,9,0,2,1,1,0,0,39,38,0
4253,27,3,4127,1,8,1,0,4,0,0,0,39,38,0
4254,24,3,1882,4,12,2,5,1,1,0,0,39,38,0
4255,27,3,14938,1,8,0,12,0,1,0,0,44,38,1
4256,3,3,14227,1,8,0,0,2,0,0,0,39,38,0
4257,29,3,11070,1,8,0,2,0,1,0,0,72,38,1
4258,10,5,926,4,11,0,13,0,1,94,0,68,38,1
4259,15,3,16698,4,9,2,7,1,1,0,0,49,38,0
4260,29,3,1976,4,9,1,11,1,1,0,0,49,38,0
4261,9,3,19202,1,8,2,7,1,1,0,0,23,38,0
4262,3,3,6550,4,9,2,0,3,0,0,0,39,39,0
4263,19,3,3812,1,8,0,4,5,0,0,0,39,38,0
4264,32,3,13181,4,12,0,3,0,1,0,0,39,38,1
4265,15,3,700,1,8,0,3,0,1,50,0,54,38,1
4266,15,3,18632,4,12,0,9,0,1,108,0,49,38,1
4267,32,3,19114,4,12,0,2,0,1,0,47,39,38,1
4268,19,3,17549,1,8,2,13,1,1,0,0,44,38,0
4269,5,3,17319,4,9,2,7,2,1,0,0,24,38,0
4270,35,0,6273,1,8,1,0,1,0,0,0,39,38,0
4271,25,3,20391,1,8,0,3,0,1,0,0,49,38,1
4272,5,8,12854,4,9,2,9,3,1,0,0,39,38,0
4273,55,3,988,1,8,1,7,4,0,0,0,15,38,0
4274,13,1,2518,4,12,1,9,1,0,0,0,39,38,0
4275,27,3,2269,4,9,0,5,0,1,0,0,39,38,0
4276,6,3,16546,4,12,2,11,1,0,0,0,44,38,0
4277,5,3,10508,4,9,2,11,3,1,0,0,19,38,0
4278,42,3,21559,4,12,1,0,4,1,0,0,59,38,0
4279,29,3,14101,1,8,1,9,4,0,0,0,39,38,0
4280,13,3,21278,4,10,0,5,0,1,0,0,39,25,0
4281,47,0,12655,3,3,1,7,4,0,0,0,29,32,0
4282,14,3,18417,4,9,0,11,5,0,0,0,39,38,0
4283,47,3,5122,1,8,0,7,0,1,0,0,19,38,0
4284,28,3,3168,1,8,2,6,3,0,0,0,39,38,0
4285,42,3,9289,1,8,0,6,0,1,0,46,39,38,1
4286,15,3,9987,1,8,2,0,2,0,0,0,39,22,0
4287,26,3,8620,4,12,0,6,0,1,0,0,39,38,0
4288,49,8,8602,3,5,1,9,1,0,7,0,19,38,0
4289,6,3,13530,4,9,2,11,1,1,0,0,44,38,0
4290,32,5,12779,1,8,0,2,0,1,0,0,39,38,0
4291,15,3,16488,3,7,0,6,0,1,0,0,39,25,0
4292,32,3,10149,4,10,2,3,4,0,0,0,39,38,0
4293,16,3,13357,4,9,1,9,1,1,0,0,39,38,0
4294,11,3,13856,2,14,2,9,1,0,0,0,80,38,0
4295,30,3,7660,1,8,0,11,0,1,0,0,39,38,0
4296,24,3,16931,1,8,2,7,3,1,0,0,39,38,0
4297,17,1,15675,2,13,0,3,0,1,0,0,39,38,1
4298,8,3,19919,1,8,2,7,1,0,0,0,34,38,0
4299,3,8,5914,4,9,2,9,3,0,0,0,39,38,0
4300,4,3,20987,4,9,2,11,1,0,0,0,14,38,0
4301,8,3,13148,1,8,2,4,4,1,0,0,29,38,0
4302,29,3,15764,3,4,0,7,0,1,0,0,39,38,0
4303,20,3,11793,3,1,0,2,0,1,0,0,39,0,0
4304,24,3,14524,4,9,0,2,0,1,0,0,55,38,1
4305,27,3,4828,1,8,2,0,3,1,0,18,49,38,0
4306,13,3,2174,1,8,0,12,0,1,0,0,39,38,1
4307,37,3,6554,4,9,0,6,0,1,0,0,39,38,0
4308,18,5,9075,1,8,0,4,0,1,0,0,93,38,0
4309,41,8,7143,1,8,1,9,1,0,0,0,11,38,0
4310,4,3,14497,4,9,2,12,3,0,0,0,24,6,0
4311,18,5,11621,2,13,0,11,0,1,0,0,39,38,1
4312,18,3,17439,2,14,0,9,0,1,0,0,76,38,1
4313,2,3,11035,4,9,2,2,3,1,0,0,19,38,0
4314,31,3,10284,1,8,1,3,1,0,0,0,39,38,0
4315,39,8,17339,4,9,0,9,0,1,0,0,39,26,0
4316,48,5,14750,4,9,1,2,1,0,0,0,34,38,0
4317,23,3,17877,4,12,1,0,4,1,0,0,34,38,0
4318,9,3,17054,1,8,2,0,1,0,0,0,39,38,0
4319,28,3,21090,4,9,0,3,0,1,0,0,39,38,0
4320,9,3,13997,4,9,2,2,3,1,0,0,39,38,0
4321,15,3,2776,1,8,0,0,0,1,0,0,39,38,0
4322,18,3,12941,4,12,1,3,1,1,115,0,49,38,1
4323,5,5,5861,4,9,2,2,1,1,0,0,47,38,0
4324,20,3,11813,4,10,1,9,3,0,0,0,37,38,0
4325,8,3,18497,4,12,2,2,1,1,0,0,39,25,0
4326,47,3,8882,3,1,0,13,0,1,0,0,52,38,0
4327,29,3,13224,4,10,0,3,0,1,0,0,47,38,1
4328,13,3,12271,1,8,2,5,3,1,0,0,26,38,0
4329,46,3,7737,4,11,1,3,1,1,0,0,39,38,1
4330,34,1,15681,1,8,0,10,0,1,0,0,39,38,1
4331,51,5,15734,3,3,0,3,0,1,0,0,15,38,0
4332,19,3,19866,0,15,0,9,0,1,0,0,49,1,0
4333,11,4,5189,4,9,2,3,1,1,0,0,49,38,0
4334,24,1,6783,4,9,0,11,0,1,0,0,39,38,0
4335,30,3,18104,4,9,0,9,0,1,0,0,39,38,0
4336,5,3,20624,4,9,2,7,4,0,0,0,29,38,0
4337,16,8,10809,4,12,2,9,3,1,0,0,76,29,0
4338,17,4,11257,2,14,0,9,0,1,108,0,39,38,1
4339,29,0,8696,4,12,0,9,0,1,0,0,39,38,1
4340,11,3,3706,4,9,0,0,3,0,0,0,39,38,0
4341,19,3,9672,1,8,0,2,0,1,0,0,51,38,1
4342,1,3,2780,4,9,2,11,3,0,0,0,19,38,0
4343,16,1,1247,2,13,0,9,0,1,94,0,49,38,1
4344,34,3,8740,1,8,0,13,0,1,91,0,59,38,1
4345,39,5,5159,1,8,0,3,0,1,0,0,34,38,0
4346,37,3,3935,1,8,2,0,4,0,0,0,39,38,0
4347,12,3,17109,1,8,2,3,4,0,0,0,39,38,0
4348,23,3,19,4,9,1,5,1,0,0,0,79,38,0
4349,36,3,5097,2,13,0,3,0,1,108,0,64,38,1
4350,5,3,3895,1,8,2,5,3,1,0,0,34,38,0
4351,16,3,11057,1,8,0,6,0,1,0,0,39,38,1
4352,11,3,3121,1,8,1,13,1,1,0,0,49,38,0
4353,46,3,6147,4,9,0,9,5,0,0,0,11,38,0
4354,36,0,12707,0,15,0,9,0,1,108,0,59,10,1
4355,20,3,7219,3,5,0,2,0,1,0,0,49,38,0
4356,33,0,883,4,9,1,3,4,1,0,0,39,38,0
4357,5,3,7113,1,8,2,2,3,1,0,0,39,38,0
4358,23,0,171,4,11,2,0,1,0,0,0,39,38,0
4359,5,3,12245,4,12,2,9,1,0,97,0,39,38,1
4360,4,3,397,4,9,2,9,3,1,0,0,39,38,0
4361,8,3,5988,4,11,0,5,0,1,0,0,39,22,0
4362,3,3,15993,4,9,2,2,1,0,0,0,39,38,0
4363,26,0,2667,1,8,0,13,0,1,0,0,39,38,0
4364,12,3,19833,4,10,2,3,4,0,0,0,49,38,0
4365,15,3,10565,4,12,0,11,0,1,0,0,39,38,1
4366,25,3,12920,2,13,0,11,0,1,0,0,49,38,1
4367,16,3,16472,1,8,0,6,0,1,0,0,39,34,0
4368,10,3,7508,4,9,0,3,5,0,0,0,39,38,1
4369,5,8,13807,4,9,2,9,3,0,0,0,39,19,0
4370,12,3,12788,4,9,0,6,0,1,0,0,37,38,0
4371,12,3,1648,1,8,0,13,0,1,0,0,39,38,0
4372,3,3,214,4,9,2,3,3,0,0,0,19,38,0
4373,18,3,4794,3,5,2,0,3,1,0,0,39,38,0
4374,14,5,19653,4,12,0,9,0,1,0,47,49,32,1
4375,16,3,3448,1,8,2,2,1,1,0,0,49,38,0
4376,50,3,20571,4,9,0,3,0,1,0,19,39,38,0
4377,29,3,670,4,9,0,9,0,1,0,0,9,38,0
4378,28,3,10331,3,4,0,6,5,0,0,0,39,38,1
4379,0,1,11848,3,6,2,11,3,1,0,0,19,38,0
4380,18,3,19400,4,12,0,3,0,1,0,44,68,38,1
4381,31,5,6578,4,12,0,3,1,1,0,0,39,22,1
4382,32,3,7626,1,8,1,6,1,0,0,0,39,38,0
4383,3,3,6564,4,9,2,11,2,0,0,0,39,38,0
4384,10,3,10674,1,8,0,6,0,1,77,0,45,1,0
4385,47,3,8483,4,9,0,2,0,1,0,0,19,38,0
4386,36,0,9822,4,9,1,2,1,1,0,0,39,38,0
4387,35,3,5380,1,8,1,0,1,0,0,0,39,38,0
4388,12,3,919,1,8,0,2,0,1,0,0,54,38,0
4389,15,4,1365,1,8,0,2,0,1,118,0,39,38,1
4390,31,5,18776,4,12,0,9,5,0,0,0,19,38,1
4391,13,3,20916,4,9,2,2,2,1,0,0,39,25,0
4392,17,3,2891,1,8,0,7,0,1,0,0,19,38,0
4393,2,8,2114,4,9,2,9,3,1,0,0,49,38,0
4394,22,3,7050,1,8,2,9,1,1,0,0,49,38,0
4395,11,3,11074,3,6,2,5,2,1,0,0,39,38,0
4396,0,3,8525,3,7,2,11,1,0,0,0,9,38,0
4397,37,3,17617,4,12,2,9,1,0,0,0,49,38,0
4398,7,3,6818,4,9,2,11,3,1,0,40,39,38,0
4399,8,3,12527,1,8,2,3,3,0,0,0,39,38,0
4400,8,3,6507,3,6,1,7,4,0,0,0,11,38,0
4401,31,1,470,4,9,0,3,5,0,79,0,39,38,1
4402,7,3,20601,4,12,2,11,3,0,0,0,39,38,0
4403,14,3,243,4,9,0,11,0,1,0,0,49,35,0
4404,30,3,20088,4,9,0,2,0,1,0,0,39,38,1
4405,28,3,4029,4,12,0,3,0,1,0,0,39,38,1
4406,2,3,20702,4,9,2,0,3,0,0,0,24,38,0
4407,35,4,3903,4,9,0,11,0,1,108,0,49,38,1
4408,35,3,363,1,8,0,0,0,1,0,0,39,38,0
4409,2,8,26,1,8,2,9,2,0,0,0,11,34,0
4410,43,3,10706,1,8,0,13,0,1,0,0,27,38,0
4411,26,3,18369,2,13,0,9,0,1,0,0,49,38,1
4412,7,3,9441,4,11,1,7,3,0,0,0,29,38,0
4413,3,8,12034,4,9,2,9,3,0,0,0,39,38,0
4414,34,3,12180,1,8,2,0,1,0,0,0,39,38,0
4415,21,5,19896,3,4,1,2,1,1,0,0,39,38,0
4416,4,3,14018,4,9,2,0,3,0,0,0,9,38,0
4417,23,4,13450,1,8,0,0,0,1,0,0,49,38,1
4418,37,3,7476,4,9,1,3,4,0,0,0,39,38,0
4419,18,3,19458,4,12,2,7,2,1,0,0,49,38,0
4420,35,3,6444,3,6,1,6,4,1,0,0,39,38,0
4421,36,3,3190,1,8,0,3,0,1,118,0,39,38,1
4422,39,8,6258,4,9,1,9,1,0,0,0,39,38,0
4423,18,3,20823,1,8,1,2,4,1,0,0,39,38,0
4424,26,5,19300,4,9,1,11,4,0,0,8,41,38,0
4425,12,3,13590,4,12,0,2,0,1,0,0,39,1,0
4426,12,3,5661,1,8,0,13,0,1,0,0,64,38,0
4427,10,3,1567,1,8,2,7,1,0,0,0,39,38,0
4428,41,3,14280,4,12,0,0,0,1,0,0,39,25,0
4429,47,3,5122,1,8,0,5,0,1,0,0,17,38,0
4430,36,3,19262,1,8,0,0,5,0,0,0,31,38,0
4431,4,3,9881,1,8,2,0,1,0,0,0,29,38,0
4432,23,5,15074,4,11,1,3,1,1,0,0,29,38,0
4433,35,6,7727,0,15,0,9,0,1,0,0,39,19,1
4434,21,3,7710,4,10,2,12,1,1,0,0,49,38,0
4435,23,8,19454,4,9,1,9,1,0,0,0,29,38,0
4436,22,3,11079,1,8,0,3,0,1,0,0,39,38,0
4437,39,8,6521,2,13,2,9,1,0,0,0,49,38,1
4438,51,3,6223,0,15,0,9,0,1,0,0,54,38,1
4439,7,3,5973,1,8,2,11,1,1,0,0,37,38,0
4440,23,4,19535,2,14,0,9,0,1,0,0,49,38,1
4441,26,4,17781,2,14,0,9,0,1,0,0,93,38,1
4442,21,3,18136,4,12,2,3,1,0,0,0,68,38,0
4443,28,3,5877,1,8,0,11,0,1,0,0,39,38,1
4444,1,3,15181,3,6,2,6,3,1,0,0,54,38,0
4445,40,1,1630,2,13,0,3,0,1,0,0,49,38,1
4446,32,3,5525,1,8,1,7,1,0,0,0,34,38,0
4447,8,3,11777,4,9,2,3,3,0,0,0,39,40,0
4448,35,0,88,4,9,1,0,1,1,0,0,39,38,0
4449,39,3,11014,3,5,1,2,1,1,0,0,55,38,0
4450,9,4,15808,4,9,2,11,1,1,0,0,47,38,0
4451,2,3,15992,1,8,2,2,1,0,0,0,39,38,0
4452,8,4,3101,4,12,2,0,3,0,0,0,39,38,0
4453,8,3,4432,1,8,0,0,5,0,0,0,29,38,0
4454,4,3,21153,1,8,2,11,2,1,0,0,44,38,0
4455,31,5,13900,3,3,0,2,0,1,0,0,39,21,0
4456,16,6,909,2,13,0,9,0,1,0,0,59,1,0
4457,14,6,3428,1,8,1,10,3,1,0,0,39,38,0
4458,9,5,13912,1,8,1,4,4,1,0,0,64,38,0
4459,20,6,1366,4,12,2,9,1,1,0,0,37,38,0
4460,12,8,9317,4,9,1,9,4,0,0,0,29,38,0
4461,3,3,17707,4,9,2,7,3,1,0,0,19,38,0
4462,11,3,18548,4,9,0,11,0,1,0,0,59,38,0
4463,32,3,12446,1,8,1,0,4,0,0,0,19,38,0
4464,56,8,6506,3,5,2,9,1,1,0,0,3,38,0
4465,32,3,11070,2,13,0,3,0,1,0,50,39,38,1
4466,34,3,8475,4,9,0,9,5,0,0,0,39,38,1
4467,23,3,5866,4,9,0,11,0,1,0,0,39,38,0
4468,7,3,17321,4,10,2,6,3,0,0,0,39,38,0
4469,1,3,9137,3,7,2,11,3,1,0,0,23,38,0
4470,24,3,12464,3,5,0,13,0,1,0,0,39,38,1
4471,29,3,9954,1,8,0,0,0,1,0,17,39,38,1
4472,29,3,5352,1,8,0,0,5,0,0,0,39,38,0
4473,47,3,10547,3,5,0,13,0,1,0,0,39,38,1
4474,33,5,7496,2,14,0,9,0,1,0,0,39,38,1
4475,36,6,7282,2,13,0,9,0,1,0,0,35,38,1
4476,4,3,1614,1,8,2,2,1,1,0,0,39,38,0
4477,5,6,1428,4,9,0,7,0,1,0,0,24,38,0
4478,20,3,15341,4,12,1,3,4,0,92,0,44,38,1
4479,22,0,2177,2,14,2,9,1,1,0,0,54,38,1
4480,13,3,18303,4,12,0,11,0,1,0,0,39,18,0
4481,8,3,9274,4,12,2,9,1,1,0,38,39,38,0
4482,9,3,8504,4,9,2,3,4,0,0,0,39,38,0
4483,26,3,20817,4,12,2,11,1,1,0,0,49,38,0
4484,42,3,20132,1,8,1,0,4,0,0,0,59,38,0
4485,10,3,14355,1,8,0,0,4,0,0,0,39,22,0
4486,38,3,5659,3,5,0,2,0,1,0,0,39,38,1
4487,3,3,69,4,9,2,7,3,1,0,0,11,1,0
4488,8,3,747,4,10,2,9,1,0,0,0,35,1,0
4489,11,3,11757,4,11,1,7,1,1,0,0,39,38,0
4490,12,3,4484,4,12,2,11,1,1,0,0,49,38,0
4491,43,3,5726,3,6,0,11,0,1,0,0,39,38,1
4492,20,1,15278,4,12,0,9,5,0,108,0,49,38,1
4493,8,3,2520,3,6,1,11,3,0,0,0,39,38,0
4494,10,3,4627,4,9,0,2,0,1,0,0,59,38,0
4495,33,6,4114,4,12,0,3,0,1,0,0,39,38,1
4496,24,5,369,4,9,0,4,0,1,77,0,68,38,0
4497,29,3,4863,3,3,0,2,0,1,0,0,46,38,0
4498,18,3,7769,4,10,1,7,4,0,0,0,39,38,0
4499,4,8,18292,4,9,2,9,3,1,0,0,39,38,0
4500,18,8,18129,3,6,1,9,1,0,90,0,59,38,0
4501,23,3,5413,1,8,2,5,1,1,0,0,39,38,0
4502,32,3,7701,4,12,0,3,0,1,0,0,39,38,1
4503,12,3,887,4,12,2,9,1,0,0,0,49,38,0
4504,26,1,5468,4,12,1,9,4,0,0,5,39,38,0
4505,22,3,17473,4,11,2,13,1,1,0,0,59,38,0
4506,18,3,10607,1,8,2,5,3,1,0,0,59,38,0
4507,35,3,9040,4,9,0,6,0,1,0,0,39,38,0
4508,8,3,14273,4,9,2,5,1,1,0,0,39,27,0
4509,3,4,10733,1,8,2,6,3,0,0,0,29,38,0
4510,29,3,1042,4,9,1,7,4,0,0,0,9,38,0
4511,7,3,6990,4,12,2,3,1,1,0,0,39,38,0
4512,12,3,12022,4,12,0,2,2,1,0,0,29,18,0
4513,4,3,11778,4,9,2,7,3,1,0,0,39,38,0
4514,20,0,13470,4,12,1,3,2,0,0,0,49,38,0
4515,26,0,13768,1,8,2,0,3,1,0,0,39,38,0
4516,2,3,11039,1,8,2,0,1,0,0,0,25,38,0
4517,30,3,12491,1,8,0,11,0,1,0,0,44,38,0
4518,44,3,15189,1,8,0,13,0,1,0,0,44,38,1
4519,4,8,11623,4,11,2,9,1,1,0,0,54,38,0
4520,18,3,18281,1,8,0,7,0,1,0,0,59,38,0
4521,43,3,7503,3,5,0,5,0,1,0,0,39,38,0
4522,10,3,14735,4,9,2,0,1,0,0,0,39,38,0
4523,40,1,7636,4,12,0,9,0,1,0,0,34,18,0
4524,39,3,6740,3,1,0,2,0,1,0,0,39,38,0
4525,10,3,6046,1,8,2,3,1,0,0,0,39,38,0
4526,30,3,2481,3,3,0,6,5,0,0,0,34,38,0
4527,2,3,1022,1,8,2,7,1,1,0,0,29,38,0
4528,11,5,608,3,7,1,7,4,0,0,0,29,38,0
4529,26,3,12043,3,5,0,0,0,1,0,0,39,38,0
4530,46,1,7559,4,9,1,3,1,0,0,0,34,38,0
4531,5,8,7989,4,9,2,9,3,1,0,0,39,38,0
4532,8,3,2153,1,8,1,5,3,0,0,0,39,29,0
4533,18,5,14746,1,8,2,6,3,1,97,0,39,38,1
4534,3,3,9868,1,8,2,5,3,0,0,0,39,38,0
4535,31,3,20280,3,5,0,11,0,1,0,0,68,38,0
4536,13,1,20013,4,12,2,9,1,0,0,0,39,10,0
4537,14,3,4754,4,12,0,9,0,1,0,0,39,38,1
4538,3,3,2368,1,8,2,11,3,0,0,0,23,29,0
4539,40,6,584,2,13,0,9,0,1,0,0,49,38,1
4540,24,3,3506,4,10,0,0,5,0,94,0,43,38,1
4541,16,3,16858,1,8,1,0,2,0,0,0,39,38,0
4542,10,3,20075,4,10,0,4,0,1,0,0,39,38,0
4543,17,3,1825,1,8,0,4,0,1,0,0,59,38,1
4544,5,3,11223,3,5,2,2,1,1,0,0,29,38,0
4545,33,3,6003,4,11,0,3,5,0,0,0,39,38,1
4546,23,5,15777,4,12,0,9,0,1,0,0,44,38,1
4547,20,3,456,1,8,0,2,0,1,0,0,50,38,0
4548,23,8,20568,4,11,1,9,1,1,0,0,39,38,0
4549,36,3,20898,2,13,0,3,0,1,108,0,54,38,1
4550,21,5,4605,4,9,0,6,0,1,94,0,39,38,1
4551,8,6,16734,1,8,2,9,1,1,0,0,39,38,0
4552,34,3,1798,1,8,0,2,0,1,0,0,39,38,0
4553,5,8,17947,3,7,2,9,3,1,0,0,39,38,0
4554,1,3,19791,4,9,2,7,3,1,0,0,15,38,0
4555,24,3,2258,3,6,0,5,0,1,94,0,39,38,1
4556,16,3,15359,1,8,2,0,4,0,0,0,39,38,0
4557,16,3,13493,4,12,2,11,1,0,0,0,39,38,0
4558,50,6,20890,4,9,0,13,0,1,0,0,39,38,0
4559,30,5,7400,1,8,0,3,0,1,0,76,49,38,1
4560,7,3,20662,4,9,2,6,1,1,0,0,39,38,0
